id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12632,31,technician,married,tertiary,no,1064,yes,no,cellular,11,may,230,1,-1,0,unknown,0
12633,56,admin.,married,secondary,no,434,yes,no,unknown,16,may,612,1,-1,0,unknown,0
12634,43,unemployed,single,secondary,no,12282,no,no,telephone,21,nov,998,1,-1,0,unknown,0
12635,42,blue-collar,married,secondary,no,0,yes,no,cellular,16,jul,1025,6,-1,0,unknown,0
12636,52,admin.,divorced,secondary,no,879,yes,no,unknown,15,may,391,1,-1,0,unknown,0
12637,30,management,single,tertiary,no,813,yes,no,cellular,28,jan,320,2,-1,0,unknown,0
12638,26,student,single,secondary,no,5916,yes,no,cellular,18,may,18,4,-1,0,unknown,0
12639,37,management,married,tertiary,no,495,no,no,unknown,16,jun,462,2,-1,0,unknown,0
12640,34,admin.,divorced,secondary,no,-133,yes,no,cellular,17,jul,160,1,-1,0,unknown,0
12641,36,management,married,tertiary,no,1403,no,no,cellular,7,aug,59,2,-1,0,unknown,0
12642,42,management,divorced,tertiary,no,1313,yes,no,unknown,15,may,542,3,-1,0,unknown,0
12643,40,admin.,divorced,secondary,no,2129,yes,no,cellular,9,apr,452,2,331,1,failure,0
12644,47,management,married,tertiary,no,2665,yes,yes,cellular,21,nov,753,2,-1,0,unknown,0
12645,47,blue-collar,married,secondary,no,557,yes,no,cellular,13,may,121,1,-1,0,unknown,0
12646,31,services,married,secondary,no,-32,yes,no,unknown,19,may,226,1,-1,0,unknown,0
12647,50,management,married,secondary,no,3131,yes,yes,unknown,30,may,531,3,-1,0,unknown,0
12648,37,blue-collar,married,secondary,no,1027,yes,no,unknown,9,jun,7,1,-1,0,unknown,0
12649,39,technician,single,secondary,no,391,no,no,cellular,22,aug,163,2,-1,0,unknown,0
12650,36,management,married,tertiary,no,894,no,no,cellular,14,aug,82,2,-1,0,unknown,0
12651,32,services,single,secondary,no,-366,yes,yes,cellular,19,nov,313,2,180,3,other,0
12652,34,admin.,single,tertiary,no,2317,yes,no,cellular,13,apr,894,2,-1,0,unknown,1
12653,33,management,married,tertiary,no,25,no,no,cellular,9,feb,10,5,-1,0,unknown,0
12654,32,management,married,tertiary,no,78,yes,no,cellular,21,nov,78,1,-1,0,unknown,0
12655,46,technician,divorced,secondary,no,-205,yes,no,unknown,3,jun,110,2,-1,0,unknown,0
12656,57,management,divorced,secondary,no,511,yes,yes,unknown,6,may,140,1,-1,0,unknown,0
12657,41,admin.,divorced,secondary,no,801,yes,yes,cellular,21,nov,113,1,-1,0,unknown,0
12658,42,services,married,secondary,no,17,yes,no,cellular,6,feb,158,2,257,3,failure,0
12659,48,management,single,tertiary,no,1529,yes,no,unknown,9,may,166,1,-1,0,unknown,0
12660,33,management,single,tertiary,no,3371,yes,no,cellular,18,mar,76,1,-1,0,unknown,0
12661,28,blue-collar,single,tertiary,no,1143,yes,no,cellular,11,may,123,4,-1,0,unknown,0
12662,36,admin.,divorced,secondary,no,-611,yes,no,cellular,15,may,270,1,312,3,failure,0
12663,51,services,married,secondary,no,8,no,no,unknown,18,jun,107,1,-1,0,unknown,0
12664,31,admin.,single,secondary,no,486,yes,no,cellular,14,may,5,1,345,2,failure,0
12665,34,blue-collar,single,secondary,no,1012,no,yes,cellular,8,jul,440,1,-1,0,unknown,0
12666,34,technician,married,secondary,no,0,no,no,cellular,28,aug,19,17,-1,0,unknown,0
12667,31,management,single,tertiary,no,2692,no,no,cellular,3,feb,236,4,-1,0,unknown,0
12668,59,technician,married,primary,no,4198,yes,no,cellular,10,dec,154,3,196,14,other,0
12669,55,management,divorced,tertiary,no,17056,yes,no,cellular,23,jul,470,2,-1,0,unknown,0
12670,38,blue-collar,married,primary,no,1408,no,no,cellular,31,jul,42,4,-1,0,unknown,0
12671,46,blue-collar,married,secondary,no,2580,yes,no,cellular,4,may,935,2,-1,0,unknown,1
12672,33,management,married,tertiary,no,3696,yes,no,cellular,12,jun,485,1,100,6,success,1
12673,42,technician,married,secondary,no,982,yes,no,cellular,7,may,112,2,343,3,other,0
12674,21,student,single,secondary,no,3,yes,no,unknown,13,may,126,2,-1,0,unknown,0
12675,29,management,married,tertiary,no,482,no,no,cellular,25,jul,99,6,-1,0,unknown,0
12676,62,retired,married,secondary,no,2786,no,no,telephone,10,mar,288,1,-1,0,unknown,1
12677,38,admin.,married,secondary,no,0,yes,no,cellular,17,apr,494,1,198,1,other,0
12678,30,admin.,single,secondary,no,536,no,no,cellular,7,jul,782,2,-1,0,unknown,1
12679,53,blue-collar,married,primary,no,36,yes,no,unknown,23,may,111,5,-1,0,unknown,0
12680,56,management,married,secondary,no,2894,yes,no,unknown,6,may,732,2,-1,0,unknown,0
12681,27,management,single,secondary,no,1363,no,no,cellular,16,jul,466,1,-1,0,unknown,0
12682,31,blue-collar,single,secondary,no,1262,yes,no,cellular,18,may,87,3,-1,0,unknown,0
12683,27,unemployed,single,secondary,no,589,no,no,cellular,8,oct,201,1,184,1,success,0
12684,34,technician,married,secondary,no,-435,yes,no,unknown,9,may,85,2,-1,0,unknown,0
12685,36,blue-collar,single,secondary,no,-10,yes,no,cellular,15,may,136,1,371,4,failure,0
12686,57,blue-collar,married,secondary,no,573,yes,no,cellular,8,aug,116,2,-1,0,unknown,0
12687,36,blue-collar,married,primary,no,4,yes,no,unknown,9,may,125,4,-1,0,unknown,0
12688,50,blue-collar,married,secondary,no,1397,no,no,unknown,6,jun,508,1,-1,0,unknown,0
12689,40,technician,married,secondary,no,1571,yes,no,unknown,9,jun,91,2,-1,0,unknown,0
12690,47,blue-collar,married,secondary,no,2639,no,no,cellular,7,jul,489,2,-1,0,unknown,0
12691,39,technician,married,tertiary,no,2481,no,no,cellular,21,aug,618,2,-1,0,unknown,1
12692,37,blue-collar,married,primary,no,18,yes,no,cellular,11,may,121,2,-1,0,unknown,0
12693,48,blue-collar,married,primary,no,2190,yes,no,unknown,14,may,466,3,-1,0,unknown,0
12694,48,admin.,married,secondary,no,-818,no,yes,cellular,17,nov,96,1,-1,0,unknown,0
12695,46,housemaid,divorced,secondary,no,806,yes,no,cellular,29,jan,208,1,192,1,success,1
12696,40,blue-collar,married,secondary,no,-114,yes,no,cellular,10,jul,226,1,-1,0,unknown,0
12697,34,management,single,tertiary,no,0,yes,no,cellular,7,may,39,1,-1,0,unknown,0
12698,32,blue-collar,married,secondary,no,0,yes,no,unknown,19,may,109,3,-1,0,unknown,0
12699,52,services,married,secondary,no,2420,yes,no,unknown,9,jun,41,3,-1,0,unknown,0
12700,52,blue-collar,married,secondary,no,595,no,no,cellular,11,aug,874,5,-1,0,unknown,1
12701,43,blue-collar,married,primary,no,177,yes,no,cellular,8,may,55,1,-1,0,unknown,0
12702,27,services,married,primary,no,0,yes,no,cellular,28,jul,143,5,-1,0,unknown,0
12703,46,admin.,married,primary,no,476,yes,yes,cellular,4,aug,111,2,1,5,success,0
12704,37,self-employed,married,tertiary,no,0,yes,yes,cellular,11,jul,117,2,-1,0,unknown,0
12705,34,admin.,married,secondary,no,-17,yes,yes,cellular,18,nov,126,1,-1,0,unknown,0
12706,31,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,206,4,-1,0,unknown,0
12707,51,management,married,tertiary,no,614,yes,no,unknown,30,may,42,4,-1,0,unknown,0
12708,32,technician,single,secondary,no,391,yes,no,cellular,18,may,709,1,-1,0,unknown,1
12709,49,blue-collar,married,secondary,no,985,no,no,cellular,20,nov,477,1,-1,0,unknown,0
12710,58,housemaid,married,primary,no,0,no,no,telephone,5,jun,88,1,-1,0,unknown,0
12711,39,management,married,tertiary,no,-1026,yes,no,unknown,2,jun,142,5,-1,0,unknown,0
12712,35,blue-collar,married,secondary,no,483,yes,no,telephone,21,nov,52,2,-1,0,unknown,0
12713,60,retired,married,primary,no,1234,no,no,cellular,15,jul,479,1,-1,0,unknown,1
12714,45,management,divorced,tertiary,no,-456,yes,yes,cellular,16,apr,122,1,150,1,failure,0
12715,28,management,single,tertiary,no,709,yes,no,unknown,27,may,72,2,-1,0,unknown,0
12716,30,technician,divorced,secondary,no,0,no,no,cellular,25,aug,73,2,-1,0,unknown,0
12717,59,blue-collar,married,secondary,no,1227,no,no,unknown,17,jun,123,2,-1,0,unknown,0
12718,38,management,single,tertiary,no,0,no,no,cellular,20,aug,78,4,-1,0,unknown,0
12719,33,technician,single,tertiary,no,0,yes,no,unknown,23,may,55,2,-1,0,unknown,0
12720,39,entrepreneur,married,tertiary,no,1348,no,no,cellular,7,jul,109,2,-1,0,unknown,0
12721,39,services,married,secondary,no,704,yes,no,unknown,29,may,394,4,-1,0,unknown,1
12722,36,technician,married,tertiary,no,1057,no,no,cellular,8,aug,141,2,-1,0,unknown,0
12723,56,technician,married,secondary,no,2123,no,no,cellular,18,aug,88,4,-1,0,unknown,0
12724,25,technician,single,secondary,no,1066,no,no,cellular,27,may,544,2,-1,0,unknown,1
12725,41,management,divorced,tertiary,no,582,yes,no,cellular,17,nov,68,1,-1,0,unknown,0
12726,26,management,married,tertiary,no,-401,yes,yes,unknown,3,jul,246,1,-1,0,unknown,0
12727,26,management,single,tertiary,no,2729,no,no,cellular,30,apr,114,1,-1,0,unknown,0
12728,33,technician,married,tertiary,no,2376,no,yes,cellular,7,jul,130,2,-1,0,unknown,1
12729,31,management,single,tertiary,no,17,yes,no,cellular,1,apr,109,3,-1,0,unknown,0
12730,42,blue-collar,single,secondary,no,-267,yes,yes,cellular,20,apr,6,2,-1,0,unknown,0
12731,33,blue-collar,single,secondary,yes,-10,yes,no,cellular,11,may,134,1,-1,0,unknown,0
12732,43,admin.,married,secondary,no,1033,yes,no,unknown,6,may,81,5,-1,0,unknown,0
12733,46,technician,married,unknown,no,568,yes,no,unknown,15,may,198,2,-1,0,unknown,0
12734,46,unemployed,married,secondary,no,926,yes,no,unknown,14,may,343,1,-1,0,unknown,0
12735,28,blue-collar,married,secondary,no,712,yes,no,unknown,23,may,1029,2,-1,0,unknown,1
12736,45,management,married,secondary,no,-256,yes,no,cellular,26,may,76,1,-1,0,unknown,0
12737,33,technician,married,secondary,no,-208,yes,yes,unknown,23,may,90,11,-1,0,unknown,0
12738,66,management,married,primary,no,10180,no,no,cellular,12,aug,1083,1,-1,0,unknown,1
12739,31,management,single,tertiary,no,2263,no,no,cellular,23,jul,487,9,-1,0,unknown,0
12740,34,blue-collar,married,primary,no,0,yes,no,cellular,8,may,362,1,-1,0,unknown,0
12741,80,retired,married,primary,no,997,no,no,cellular,30,jul,270,1,-1,0,unknown,1
12742,30,technician,divorced,secondary,no,1015,yes,yes,cellular,15,may,6,12,176,19,failure,0
12743,29,blue-collar,divorced,secondary,no,-219,no,no,cellular,5,feb,535,1,252,1,failure,0
12744,53,admin.,single,secondary,no,584,no,no,telephone,5,feb,508,1,-1,0,unknown,0
12745,57,housemaid,married,primary,no,0,yes,no,cellular,25,jul,82,2,-1,0,unknown,0
12746,32,services,divorced,secondary,no,528,no,no,cellular,4,feb,105,3,-1,0,unknown,0
12747,50,blue-collar,married,unknown,no,2550,yes,no,unknown,14,may,175,3,-1,0,unknown,0
12748,30,technician,single,secondary,no,0,no,no,cellular,6,aug,155,2,-1,0,unknown,0
12749,57,blue-collar,married,unknown,no,1617,yes,no,unknown,7,may,108,3,-1,0,unknown,0
12750,42,entrepreneur,divorced,tertiary,no,5,yes,no,cellular,19,nov,106,1,-1,0,unknown,0
12751,50,management,married,tertiary,no,3161,no,no,cellular,19,nov,532,2,-1,0,unknown,1
12752,38,blue-collar,married,secondary,no,69,yes,yes,unknown,16,may,461,1,-1,0,unknown,0
12753,37,technician,married,tertiary,yes,3,yes,no,cellular,28,jul,114,6,-1,0,unknown,0
12754,27,services,single,secondary,yes,-1,no,no,cellular,9,jul,166,1,-1,0,unknown,0
12755,52,technician,married,secondary,no,657,no,no,cellular,21,nov,7,5,-1,0,unknown,0
12756,38,technician,single,secondary,no,5897,no,no,cellular,11,aug,622,4,-1,0,unknown,0
12757,36,unemployed,married,secondary,no,0,yes,no,unknown,20,may,179,4,-1,0,unknown,0
12758,59,technician,married,secondary,no,2342,no,no,cellular,11,jul,645,2,-1,0,unknown,0
12759,37,management,married,tertiary,no,2416,yes,no,cellular,13,may,5,3,-1,0,unknown,0
12760,28,blue-collar,single,secondary,no,1278,yes,no,cellular,13,may,963,1,-1,0,unknown,1
12761,50,self-employed,married,secondary,no,624,no,no,cellular,20,apr,515,3,-1,0,unknown,1
12762,32,blue-collar,married,primary,no,463,yes,no,cellular,14,may,127,1,-1,0,unknown,0
12763,44,technician,married,secondary,no,736,yes,no,cellular,2,apr,184,2,-1,0,unknown,0
12764,30,management,single,tertiary,no,3728,no,no,cellular,19,aug,122,3,-1,0,unknown,0
12765,32,management,single,tertiary,no,28,yes,no,unknown,8,may,124,3,-1,0,unknown,0
12766,44,entrepreneur,married,primary,no,-175,yes,no,unknown,15,may,102,2,-1,0,unknown,0
12767,35,technician,married,tertiary,no,1183,yes,yes,cellular,17,jul,997,2,-1,0,unknown,1
12768,32,management,single,tertiary,no,7,yes,no,unknown,2,jun,111,3,-1,0,unknown,0
12769,34,management,married,secondary,no,0,no,no,cellular,20,nov,159,1,-1,0,unknown,0
12770,58,retired,divorced,secondary,no,1699,no,yes,unknown,30,jun,103,2,-1,0,unknown,0
12771,36,technician,married,secondary,no,556,no,no,unknown,12,jun,64,2,-1,0,unknown,0
12772,32,technician,married,secondary,no,0,no,no,cellular,28,aug,85,6,-1,0,unknown,0
12773,32,management,married,tertiary,no,441,yes,no,unknown,26,may,101,2,-1,0,unknown,0
12774,35,admin.,divorced,secondary,no,1071,yes,no,cellular,15,may,73,4,360,2,failure,0
12775,50,management,divorced,tertiary,no,-70,no,no,unknown,13,may,386,3,-1,0,unknown,0
12776,48,management,single,tertiary,no,548,no,no,cellular,26,may,92,3,-1,0,unknown,0
12777,31,services,married,secondary,no,-219,yes,no,cellular,15,may,891,2,368,1,failure,0
12778,31,housemaid,married,primary,no,1188,no,no,cellular,10,nov,105,3,-1,0,unknown,0
12779,49,technician,married,primary,no,2765,no,no,unknown,11,jun,222,4,-1,0,unknown,0
12780,36,blue-collar,married,secondary,no,740,yes,no,unknown,23,may,121,2,-1,0,unknown,0
12781,46,technician,married,secondary,no,0,yes,no,cellular,16,jul,171,3,-1,0,unknown,0
12782,51,blue-collar,married,primary,no,-90,no,no,cellular,27,aug,121,3,-1,0,unknown,0
12783,51,technician,married,secondary,no,1524,yes,yes,cellular,31,aug,18,6,518,2,other,0
12784,28,unemployed,married,primary,no,7459,yes,no,unknown,8,may,191,1,-1,0,unknown,0
12785,55,management,single,tertiary,no,2423,no,no,unknown,1,jun,61,2,-1,0,unknown,0
12786,39,blue-collar,married,secondary,no,-6,yes,no,unknown,2,jun,198,1,-1,0,unknown,0
12787,47,services,married,secondary,no,437,yes,no,unknown,6,may,138,1,-1,0,unknown,0
12788,32,blue-collar,single,secondary,no,6771,yes,no,unknown,20,may,697,1,-1,0,unknown,1
12789,54,self-employed,married,secondary,no,877,no,no,unknown,20,jun,18,3,-1,0,unknown,0
12790,35,self-employed,single,tertiary,no,5462,no,no,cellular,12,nov,434,1,196,1,success,1
12791,43,admin.,married,secondary,no,3550,no,no,cellular,13,aug,1154,2,-1,0,unknown,0
12792,33,management,married,tertiary,no,607,no,no,cellular,6,feb,99,3,-1,0,unknown,0
12793,44,management,married,tertiary,no,0,yes,no,cellular,23,jul,127,5,-1,0,unknown,0
12794,36,blue-collar,married,secondary,no,253,yes,no,cellular,15,may,452,1,345,1,failure,0
12795,39,blue-collar,married,secondary,no,1554,yes,no,unknown,7,may,325,1,-1,0,unknown,0
12796,56,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,77,2,-1,0,unknown,0
12797,47,admin.,married,secondary,no,257,yes,no,unknown,5,jun,518,1,-1,0,unknown,0
12798,34,services,married,secondary,no,30,yes,no,unknown,6,may,136,2,-1,0,unknown,0
12799,57,retired,married,secondary,no,1320,no,yes,unknown,16,jun,729,5,-1,0,unknown,0
12800,34,management,married,tertiary,no,1092,no,no,cellular,12,aug,88,2,-1,0,unknown,0
12801,36,blue-collar,single,secondary,no,5,yes,no,cellular,21,jul,397,3,-1,0,unknown,0
12802,63,blue-collar,married,secondary,no,4112,no,no,telephone,17,nov,360,4,95,2,success,1
12803,34,technician,divorced,secondary,no,598,yes,no,cellular,16,apr,483,1,-1,0,unknown,0
12804,33,blue-collar,single,secondary,no,471,yes,no,cellular,14,may,676,1,352,1,failure,0
12805,38,blue-collar,married,primary,no,2201,yes,no,unknown,16,jun,577,2,-1,0,unknown,0
12806,31,admin.,single,secondary,no,1410,no,no,telephone,2,feb,127,2,-1,0,unknown,0
12807,52,blue-collar,married,primary,no,0,no,no,cellular,27,aug,97,7,-1,0,unknown,0
12808,35,admin.,single,secondary,no,1103,no,yes,cellular,21,jul,128,1,-1,0,unknown,0
12809,36,services,single,secondary,no,517,no,no,unknown,6,jun,754,1,-1,0,unknown,0
12810,59,unemployed,married,secondary,no,1040,no,no,cellular,5,jun,588,2,-1,0,unknown,1
12811,31,management,single,tertiary,no,827,yes,no,cellular,20,apr,110,2,-1,0,unknown,0
12812,38,entrepreneur,single,tertiary,no,6237,yes,no,cellular,20,nov,118,3,-1,0,unknown,0
12813,32,management,single,tertiary,no,8,no,no,cellular,19,aug,33,14,-1,0,unknown,0
12814,57,management,married,tertiary,no,0,no,no,cellular,7,aug,125,2,-1,0,unknown,0
12815,41,management,single,tertiary,yes,-25,no,yes,cellular,6,aug,152,2,-1,0,unknown,0
12816,38,management,single,tertiary,no,2076,yes,yes,unknown,30,may,374,2,-1,0,unknown,0
12817,43,blue-collar,married,primary,no,4136,yes,no,unknown,15,may,121,3,-1,0,unknown,0
12818,51,services,divorced,secondary,no,3258,no,yes,cellular,4,jul,149,4,-1,0,unknown,0
12819,58,management,married,tertiary,no,2770,no,no,cellular,8,jul,815,2,-1,0,unknown,0
12820,28,self-employed,single,secondary,no,0,yes,no,cellular,18,may,199,2,-1,0,unknown,0
12821,56,services,married,secondary,no,23,no,yes,cellular,9,jul,644,1,-1,0,unknown,0
12822,37,management,married,tertiary,no,0,no,no,cellular,11,aug,91,4,-1,0,unknown,0
12823,42,entrepreneur,married,secondary,no,5,yes,no,cellular,22,jul,112,2,-1,0,unknown,0
12824,54,retired,married,tertiary,no,0,no,no,cellular,14,aug,163,4,-1,0,unknown,0
12825,32,admin.,single,tertiary,no,1636,yes,no,cellular,18,nov,57,1,-1,0,unknown,0
12826,34,management,single,tertiary,no,699,no,no,cellular,17,apr,75,3,-1,0,unknown,0
12827,37,technician,married,secondary,no,2,yes,no,unknown,23,may,174,1,-1,0,unknown,0
12828,32,student,single,unknown,no,1780,no,no,telephone,12,apr,137,8,-1,0,unknown,0
12829,21,student,single,secondary,no,314,no,no,cellular,30,apr,577,2,-1,0,unknown,1
12830,56,blue-collar,married,secondary,no,783,yes,no,unknown,5,may,121,1,-1,0,unknown,0
12831,26,admin.,married,secondary,no,0,no,no,unknown,19,may,120,2,-1,0,unknown,0
12832,52,management,married,tertiary,no,381,yes,no,cellular,29,jan,537,2,247,1,failure,0
12833,42,blue-collar,married,secondary,no,649,no,no,cellular,31,jul,706,4,-1,0,unknown,0
12834,33,management,married,tertiary,no,759,yes,no,cellular,18,nov,50,1,-1,0,unknown,0
12835,36,technician,married,tertiary,no,556,yes,yes,unknown,14,may,98,3,-1,0,unknown,0
12836,48,admin.,divorced,secondary,no,-347,no,yes,cellular,22,aug,111,4,-1,0,unknown,0
12837,46,blue-collar,married,primary,no,2398,yes,no,cellular,19,nov,819,1,-1,0,unknown,0
12838,35,admin.,married,secondary,no,902,yes,no,unknown,28,may,89,2,-1,0,unknown,0
12839,56,management,married,tertiary,no,2161,no,no,cellular,22,apr,181,1,181,3,success,1
12840,26,blue-collar,single,secondary,no,2858,yes,no,unknown,8,may,1018,3,-1,0,unknown,0
12841,38,services,married,secondary,no,-9,yes,no,cellular,6,may,171,1,-1,0,unknown,0
12842,23,student,single,secondary,no,-230,yes,yes,cellular,28,jan,230,1,204,1,failure,0
12843,51,blue-collar,married,primary,no,0,yes,no,cellular,14,jul,108,3,-1,0,unknown,0
12844,52,management,married,tertiary,no,1357,yes,no,unknown,29,may,140,2,-1,0,unknown,0
12845,46,blue-collar,married,secondary,no,-59,no,yes,unknown,4,jul,88,1,-1,0,unknown,0
12846,35,technician,single,secondary,no,1354,yes,no,unknown,29,may,223,3,-1,0,unknown,0
12847,30,technician,single,tertiary,no,125,yes,no,cellular,17,apr,474,2,147,1,failure,0
12848,38,technician,married,secondary,no,4924,no,no,cellular,28,aug,22,14,-1,0,unknown,0
12849,33,student,single,tertiary,no,596,yes,no,unknown,19,may,322,1,-1,0,unknown,0
12850,36,blue-collar,married,secondary,no,2178,no,yes,unknown,18,jun,35,1,-1,0,unknown,0
12851,40,self-employed,married,tertiary,no,1326,yes,no,telephone,23,jul,65,1,-1,0,unknown,0
12852,36,services,single,secondary,no,471,no,no,cellular,5,mar,276,2,-1,0,unknown,1
